year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2019,Vargas, Jason,450306,Phillies,PHI,L,78.7,879,2505,15.462962962962964,0.3508982035928144,CH,Changeup,35.6,-35.9,-0.4,-1,17.6,-14.4,3.2,22,0.4861111111111111,0.9305555555555556
2019,Flaherty, Jack,656427,Cardinals,STL,R,84.8,876,3179,19.623456790123456,0.27555835168291914,SL,Slider,33.3,-36.3,-3,-8,6.4,5.7,0.7,13,0.15476190476190477,0.6220238095238095
2019,Suero, Wander,593833,Nationals,WSH,R,92.9,873,1210,7.469135802469136,0.7214876033057851,FC,Cutter,20.1,-22.2,2.1,10,3.2,1.8,1.4,81,0.8125,0.734375
2019,Junis, Jakob,596001,Royals,KC,R,82.4,867,2926,18.061728395061728,0.296308954203691,SL,Slider,43.3,-40.9,2.4,6,14.7,7.2,7.5,105,0.7767857142857143,0.9702380952380952
2019,Roark, Tanner,543699,Athletics,OAK,R,91.9,866,2992,18.469135802469136,0.2894385026737968,SIFT,Sinker,18.7,-23.1,-4.4,-19,13.3,-14.8,-1.5,-10,0.0749063670411985,0.2209737827715356
2019,Eflin, Zach,621107,Phillies,PHI,R,93.8,865,2571,15.87037037037037,0.33644496304939714,FF,4-Seamer,17.7,-15.6,-2.1,-14,9.3,-7.6,1.7,22,0.1522248243559719,0.6651053864168618
2019,Ureña, José,570632,Marlins,MIA,R,95.8,863,1372,8.469135802469136,0.6290087463556852,SIFT,Sinker,20.7,-20.8,-0.1,0,16.6,-15.2,1.4,9,0.5093632958801498,0.7415730337078652
2019,Lester, Jon,452657,Cubs,CHC,L,90.6,862,3043,18.78395061728395,0.2832730857706211,FF,4-Seamer,17.8,-17.4,-0.4,-2,7.3,-7.3,0,0,0.4262295081967213,0.4894613583138173
2019,Bieber, Shane,669456,Guardians,CLE,R,85,854,3332,20.567901234567902,0.25630252100840334,SL,Slider,34.9,-36,-1.1,-3,1.4,4.8,-3.4,-71,0.3601190476190476,0.13690476190476192
2019,Pérez, Martín,527048,Twins,MIN,L,88.5,854,2772,17.11111111111111,0.30808080808080807,FC,Cutter,28.6,-27.8,-0.8,-3,2.6,2.1,0.5,25,0.3828125,0.5625
2019,Alcantara, Sandy,645261,Marlins,MIA,R,95.3,853,3091,19.080246913580247,0.27596247169200905,SIFT,Sinker,22.9,-21.3,1.7,8,17.2,-15.2,2,13,0.7528089887640449,0.8838951310861424
2019,Keller, Brad,641745,Royals,KC,R,84.9,851,2711,16.734567901234566,0.3139063076355588,SL,Slider,44,-37.5,6.5,17,7.2,4.7,2.5,53,0.9761904761904762,0.8125
2019,Hamels, Cole,430935,Cubs,CHC,L,91.4,849,2394,14.777777777777779,0.35463659147869675,FF,4-Seamer,17.1,-16.5,-0.7,-4,7.8,-6.6,1.2,18,0.35362997658079626,0.6065573770491803
2019,Jurado, Ariel,642558,Rangers,TEX,R,92,844,2047,12.635802469135802,0.4123106985832926,SIFT,Sinker,25,-22.4,2.6,12,16.2,-14.5,1.7,12,0.8389513108614233,0.8089887640449438
2019,Smith, Caleb,592761,Marlins,MIA,L,83.5,839,2661,16.425925925925927,0.31529500187899284,SL,Slider,37.5,-40.7,-3.2,-8,2.1,6.1,-4,-65,0.13988095238095238,0.10714285714285714
2019,Sanchez, Aaron,592717,Astros,HOU,R,93.4,839,2305,14.228395061728396,0.36399132321041217,FF,4-Seamer,17.3,-15.8,-1.6,-10,13.7,-7.5,6.2,82,0.22482435597189696,0.9882903981264637
2019,Davies, Zach,605200,Brewers,MIL,R,80,838,2680,16.54320987654321,0.3126865671641791,CH,Changeup,35.3,-35,0.3,1,15.3,-14.4,0.9,6,0.5590277777777778,0.6215277777777778
2019,Estévez, Carlos,608032,Rockies,COL,R,97.8,837,1240,7.654320987654321,0.675,FF,4-Seamer,13.8,-13.5,-0.3,-2,6,-8,-1.9,-24,0.4496487119437939,0.2810304449648712
2019,Lambert, Peter,663567,Rockies,COL,R,92.7,833,1582,9.765432098765432,0.5265486725663717,FF,4-Seamer,17.5,-16.2,-1.3,-8,8.1,-7.2,0.9,12,0.25995316159250587,0.5737704918032787
2019,Maeda, Kenta,628317,Dodgers,LAD,R,92.1,832,2433,15.018518518518519,0.3419646526921496,FF,4-Seamer,17.1,-16.8,-0.3,-2,6.9,-7.6,-0.6,-8,0.4496487119437939,0.40749414519906324
2019,Archer, Chris,502042,Pirates,PIT,R,94.1,831,2098,12.950617283950617,0.396091515729266,FF,4-Seamer,13.4,-15.4,2,13,7,-7.3,-0.3,-4,0.8969555035128806,0.4496487119437939
2019,Samardzija, Jeff,502188,Giants,SF,R,91.6,830,3006,18.555555555555557,0.2761144377910845,FF,4-Seamer,17.5,-16.7,-0.8,-5,9.7,-7,2.7,38,0.3442622950819672,0.8009367681498829
2019,Minor, Mike,501985,Rangers,TEX,L,86.2,826,3358,20.728395061728396,0.24597974985110185,CH,Changeup,26.2,-30.7,-4.5,-15,17.5,-13.8,3.8,27,0.0625,0.96875
2019,Hughes, Jared,453172,Phillies,PHI,R,91.1,822,1143,7.055555555555555,0.7191601049868767,SIFT,Sinker,34.1,-23.8,10.3,43,16.1,-14.7,1.4,10,1,0.7415730337078652
2019,Rodriguez, Eduardo,593958,Red Sox,BOS,L,87.6,813,3495,21.574074074074073,0.23261802575107296,CH,Changeup,30.2,-29.1,1,4,17.5,-14.1,3.4,24,0.6145833333333334,0.9479166666666666
2019,Germán, Domingo,593334,Yankees,NYY,R,81.7,812,2247,13.87037037037037,0.3613707165109034,CUKC,Curveball,46.8,-50.8,-4,-8,1.5,8.1,-6.6,-82,0.18613138686131386,0.032846715328467155
2019,Sánchez, Aníbal,434671,Nationals,WSH,R,90.2,809,2690,16.604938271604937,0.30074349442379184,FF,4-Seamer,16.6,-17.5,0.9,5,3.3,-6.9,-3.5,-52,0.7049180327868853,0.12646370023419204
2019,Gray, Sonny,543243,Reds,CIN,R,93.3,803,2909,17.95679012345679,0.2760398762461327,FF,4-Seamer,16.1,-15.9,-0.2,-1,1.9,-7.7,-5.8,-75,0.47540983606557374,0.0351288056206089
2019,Beeks, Jalen,656222,Rays,TB,L,92,801,1821,11.24074074074074,0.43986820428336076,FF,4-Seamer,15.7,-16.3,0.6,4,5.2,-6.9,-1.7,-25,0.6627634660421545,0.3114754098360656
2019,Pivetta, Nick,601713,Phillies,PHI,R,94.6,798,1619,9.993827160493828,0.4928968499073502,FF,4-Seamer,12.8,-14.6,1.8,12,9.9,-7,2.9,41,0.8782201405152225,0.810304449648712
2019,Gray, Jon,592351,Rockies,COL,R,88.3,795,2373,14.648148148148149,0.3350189633375474,SL,Slider,30.2,-32.3,-2.1,-7,1.6,3.4,-1.8,-53,0.25595238095238093,0.27976190476190477
2019,Wojciechowski, Asher,592879,Orioles,BAL,R,91.5,791,1467,9.055555555555555,0.5391956373551465,FF,4-Seamer,15.2,-16.6,1.4,8,3.5,-7.2,-3.7,-51,0.7985948477751756,0.10772833723653395
2019,Eflin, Zach,621107,Phillies,PHI,R,87.1,790,2571,15.87037037037037,0.3072734344612991,SL,Slider,29.8,-33.2,-3.4,-10,3.7,3.7,0,0,0.12797619047619047,0.5267857142857143
2019,Britton, Zack,502154,Yankees,NYY,L,94.7,780,933,5.7592592592592595,0.8360128617363344,SIFT,Sinker,23.9,-21.2,2.7,13,13,-14.7,-1.6,-11,0.850187265917603,0.19101123595505617
2019,Jansen, Kenley,445276,Dodgers,LAD,R,91.7,779,1068,6.592592592592593,0.7294007490636704,FC,Cutter,17,-19.1,2,11,6.9,4,2.9,74,0.8046875,0.890625
2019,Cole, Gerrit,543037,Astros,HOU,R,89.2,778,3362,20.753086419753085,0.2314098750743605,SL,Slider,31.8,-31.2,0.5,2,4.9,3.2,1.7,52,0.5565476190476191,0.7470238095238095
2019,Urías, Julio,628711,Dodgers,LAD,L,95.1,777,1344,8.296296296296296,0.578125,FF,4-Seamer,13.6,-15.2,1.5,10,2.2,-7.7,-5.5,-72,0.8173302107728337,0.0468384074941452
2019,Leake, Mike,502190,D-backs,ARI,R,86.7,774,2975,18.364197530864196,0.26016806722689073,FC,Cutter,31.7,-31.4,-0.3,-1,1.6,2.2,-0.5,-24,0.421875,0.359375
2019,Mikolas, Miles,571945,Cardinals,STL,R,93.7,774,2867,17.69753086419753,0.2699686083013603,FF,4-Seamer,16.4,-14.9,-1.4,-10,5.9,-6.6,-0.7,-11,0.2459016393442623,0.3864168618266979
2019,Pannone, Thomas,623381,Blue Jays,TOR,L,89.7,774,1255,7.746913580246914,0.6167330677290837,FF,4-Seamer,18.6,-19.6,1,5,12.2,-8.3,3.9,47,0.7306791569086651,0.8969555035128806
2019,Means, John,607644,Orioles,BAL,L,80.9,773,2681,16.549382716049383,0.28832525177172696,CH,Changeup,24.6,-31.1,-6.6,-21,12.3,-12.5,-0.2,-2,0.010416666666666666,0.4375
2019,Hernandez, Elieser,622694,Marlins,MIA,R,90.6,773,1442,8.901234567901234,0.5360610263522885,FF,4-Seamer,16,-18.1,2,11,7.2,-7.8,-0.6,-8,0.8969555035128806,0.40749414519906324
2019,Germán, Domingo,593334,Yankees,NYY,R,93.4,772,2247,13.87037037037037,0.34356920338228747,FF,4-Seamer,16.3,-16.4,0.1,1,10.3,-8.2,2.1,26,0.5550351288056206,0.7259953161592506
2019,Newcomb, Sean,656794,Braves,ATL,L,94.3,770,1181,7.290123456790123,0.6519898391193903,FF,4-Seamer,14.8,-15.2,0.4,3,5.5,-7.3,-1.8,-24,0.6135831381733021,0.2903981264637002
2019,Hudson, Daniel,543339,Nationals,WSH,R,96.2,770,1217,7.512345679012346,0.6327033689400164,FF,4-Seamer,14.5,-15.1,0.6,4,8.5,-8.7,-0.2,-2,0.6627634660421545,0.4707259953161593
2019,Poche, Colin,621363,Rays,TB,L,92.9,769,870,5.37037037037037,0.8839080459770114,FF,4-Seamer,10.5,-14.8,4.2,29,3.8,-6.5,-2.7,-42,1,0.20843091334894615
2019,Givens, Mychal,571710,Orioles,BAL,R,95.3,767,1092,6.7407407407407405,0.7023809523809523,FF,4-Seamer,17.7,-16.7,-1,-6,10,-9.6,0.4,4,0.3114754098360656,0.531615925058548
2019,Hess, David,605276,Orioles,BAL,R,93,764,1430,8.82716049382716,0.5342657342657343,FF,4-Seamer,15,-16.6,1.6,10,3.7,-7.9,-4.2,-53,0.8430913348946136,0.08430913348946135
2019,Darvish, Yu,506433,Cubs,CHC,R,94.1,763,2848,17.580246913580247,0.2679073033707865,FF,4-Seamer,14.7,-15.7,0.9,6,3.6,-7.9,-4.3,-54,0.7049180327868853,0.07494145199063232
2019,Gonzales, Marco,594835,Mariners,SEA,L,81.2,761,3232,19.950617283950617,0.2354579207920792,CH,Changeup,32.1,-34.2,-2.1,-6,16.9,-14.1,2.8,20,0.2361111111111111,0.8923611111111112
2019,López, Pablo,641154,Marlins,MIA,R,93.6,760,1796,11.08641975308642,0.42316258351893093,FF,4-Seamer,18.6,-15.8,-2.7,-17,9.8,-7.7,2.1,27,0.10772833723653395,0.7259953161592506
2019,Maeda, Kenta,628317,Dodgers,LAD,R,83.5,757,2433,15.018518518518519,0.31113851212494864,SL,Slider,33.9,-38.8,-4.9,-13,4.7,6.2,-1.5,-25,0.05654761904761905,0.32142857142857145
2019,Woodruff, Brandon,605540,Brewers,MIL,R,96.3,757,1979,12.216049382716049,0.38251642243557354,FF,4-Seamer,14.3,-14.1,-0.2,-2,8.7,-7.7,1,13,0.47540983606557374,0.5831381733021077
2019,Hendricks, Kyle,543294,Cubs,CHC,R,78.6,755,2698,16.65432098765432,0.2798369162342476,CH,Changeup,34.1,-34.7,-0.6,-2,13.1,-13.8,-0.7,-5,0.4479166666666667,0.3819444444444444
2019,Yarbrough, Ryan,642232,Rays,TB,L,84.1,754,2057,12.697530864197532,0.3665532328633933,FC,Cutter,31.3,-33.4,2.1,6,1.9,3,-1.1,-37,0.8125,0.2578125
2019,Tanaka, Masahiro,547888,Yankees,NYY,R,91.5,752,2787,17.203703703703702,0.26982418371008254,FF,4-Seamer,17.3,-18,0.7,4,10.1,-8.3,1.8,22,0.6768149882903981,0.6814988290398126
2019,Bradley, Archie,605151,D-backs,ARI,R,95.5,751,1284,7.925925925925926,0.5848909657320872,FF,4-Seamer,13.8,-14.5,0.7,5,8.1,-7.5,0.6,8,0.6768149882903981,0.5526932084309133
2019,Porcello, Rick,519144,Red Sox,BOS,R,89.6,749,2960,18.271604938271604,0.25304054054054054,SIFT,Sinker,26.6,-24.3,2.2,9,16.7,-14.2,2.5,17,0.7902621722846442,0.9213483146067416
2019,Thornton, Trent,663423,Blue Jays,TOR,R,80.5,748,2759,17.030864197530864,0.2711127220007249,SL,Slider,52.4,-43.4,9,21,11,10.2,0.8,8,0.9940476190476191,0.6488095238095238
2019,Archer, Chris,502042,Pirates,PIT,R,88.7,746,2098,12.950617283950617,0.3555767397521449,SL,Slider,33.8,-32.8,1,3,5.4,3.6,1.8,50,0.6190476190476191,0.7619047619047619
2019,Samardzija, Jeff,502188,Giants,SF,R,88.8,746,3006,18.555555555555557,0.2481703260146374,FC,Cutter,23.6,-26.7,3.1,12,2.8,1.8,-4.6,-251,0.890625,0.03125
2019,Feliz, Michael,593140,Pirates,PIT,R,95.1,746,1016,6.271604938271605,0.734251968503937,FF,4-Seamer,12.5,-14,1.5,11,2.4,-6.7,-4.4,-65,0.8173302107728337,0.07259953161592506
2019,Lyles, Jordan,543475,Brewers,MIL,R,80.6,745,2456,15.160493827160494,0.30333876221498374,CUKC,Curveball,56.8,-52.7,4.1,8,5.8,8.1,-2.4,-29,0.7992700729927007,0.2518248175182482
2019,Quintana, José,500779,Cubs,CHC,L,77,744,2826,17.444444444444443,0.2632696390658174,CUKC,Curveball,54.5,-57.5,-3,-5,8.6,10.3,-1.7,-17,0.2591240875912409,0.3102189781021898
2019,Ryu, Hyun Jin,547943,Dodgers,LAD,L,80,743,2706,16.703703703703702,0.2745750184774575,CH,Changeup,36.8,-34.5,2.3,7,12.6,-13.3,-0.7,-5,0.7604166666666666,0.3819444444444444
2019,Ryu, Hyun Jin,547943,Dodgers,LAD,L,90.7,738,2706,16.703703703703702,0.2727272727272727,FF,4-Seamer,19.5,-17,-2.5,-15,10.2,-7,3.2,45,0.12412177985948478,0.8477751756440282
2019,Freeland, Kyle,607536,Rockies,COL,L,92,738,1780,10.987654320987655,0.41460674157303373,FF,4-Seamer,18.9,-16.2,-2.7,-17,6.5,-7,-0.6,-8,0.10772833723653395,0.40749414519906324
2019,Hoffman, Jeff,656546,Rockies,COL,R,93.7,738,1256,7.753086419753086,0.5875796178343949,FF,4-Seamer,17.5,-15.6,-1.9,-12,11.5,-7.3,4.2,57,0.18266978922716628,0.9203747072599532
2019,Roark, Tanner,543699,Athletics,OAK,R,92.1,736,2992,18.469135802469136,0.24598930481283424,FF,4-Seamer,15.3,-16.6,1.4,8,5.2,-7.3,-2.1,-29,0.7985948477751756,0.25526932084309134
2019,Giolito, Lucas,608337,White Sox,CWS,R,81.7,736,2814,17.47826086956522,0.2615493958777541,CH,Changeup,27.9,-30,-2.1,-7,10.2,-11.7,-1.5,-13,0.2361111111111111,0.2638888888888889
2019,Kikuchi, Yusei,579328,Mariners,SEA,L,86,736,2721,16.796296296296298,0.27048879088570377,SL,Slider,34,-34.9,-0.9,-2,3.5,4.4,-0.9,-20,0.375,0.4375
2019,Tanaka, Masahiro,547888,Yankees,NYY,R,86.8,735,2787,17.203703703703702,0.263724434876211,FS,Splitter,31.9,-33.5,-1.7,-5,12.7,-11.6,1.1,10,0.2903225806451613,0.6451612903225806
2019,Neris, Héctor,593576,Phillies,PHI,R,86.9,735,1126,6.950617283950617,0.6527531083481349,FS,Splitter,36.3,-32.5,3.8,12,7.7,-10.7,-3,-28,0.967741935483871,0.0967741935483871
2019,Stroman, Marcus,573186,Mets,NYM,R,91,735,3047,18.808641975308642,0.24122087298982606,FC,Cutter,27.2,-26,-1.2,-5,1.1,1.7,-0.7,-39,0.359375,0.328125
2019,Kennedy, Ian,453178,Royals,KC,R,94.4,733,1096,6.765432098765432,0.6687956204379562,FF,4-Seamer,15,-15.9,0.9,6,10.2,-8.3,1.9,23,0.7049180327868853,0.702576112412178
2019,Hudson, Dakota,641712,Cardinals,STL,R,87.4,730,2848,17.580246913580247,0.2563202247191011,SL,Slider,34.9,-33.2,1.8,5,2.3,3.6,-1.3,-36,0.7172619047619048,0.36607142857142855
2019,Milone, Tommy,543548,Mariners,SEA,L,87.1,730,1750,10.802469135802468,0.41714285714285715,FF,4-Seamer,18.1,-19.7,1.6,8,8.1,-6.8,1.3,20,0.8430913348946136,0.6206088992974239
2019,Bauer, Trevor,545333,Reds,CIN,R,79.1,726,3687,22.75925925925926,0.1969080553295362,CUKC,Curveball,63.6,-54.2,9.4,17,8.3,9.8,-1.5,-15,0.9890510948905109,0.34306569343065696
2019,Sabathia, CC,282332,Yankees,NYY,L,88.3,726,1729,10.67283950617284,0.4198958935801041,FC,Cutter,23.8,-26,2.2,8,0.1,1.8,-1.9,-106,0.828125,0.1875
2019,Stanek, Ryne,592773,Marlins,MIA,R,97.5,723,1300,8.024691358024691,0.5561538461538461,FF,4-Seamer,11.9,-13.2,1.4,10,9.1,-7.4,1.7,23,0.7985948477751756,0.6651053864168618
2019,Jiménez, Joe,641729,Tigers,DET,R,95.1,722,1056,6.559006211180124,0.6837121212121212,FF,4-Seamer,12.5,-14.9,2.4,16,10.9,-7.8,3.1,39,0.9484777517564403,0.8266978922716628
2019,Berríos, José,621244,Twins,MIN,R,92.1,722,3132,19.333333333333332,0.2305236270753512,SIFT,Sinker,22.8,-23,-0.2,-1,16.1,-14.6,1.5,11,0.49063670411985016,0.7677902621722846
2019,May, Trevor,543507,Twins,MIN,R,95.5,718,1166,7.197530864197531,0.6157804459691252,FF,4-Seamer,13.8,-14.4,0.5,4,5.2,-7.4,-2.2,-30,0.6346604215456675,0.2388758782201405
2019,Font, Wilmer,521655,Blue Jays,TOR,R,94.4,718,1541,9.512345679012345,0.46593121349772876,FF,4-Seamer,12.4,-14,1.6,11,5.3,-6.3,-1,-16,0.8430913348946136,0.3629976580796253
2019,James, Josh,657624,Astros,HOU,R,97.1,717,1142,7.049382716049383,0.62784588441331,FF,4-Seamer,13.2,-13.9,0.6,5,8.4,-7.9,0.5,7,0.6627634660421545,0.5456674473067916
2019,Anderson, Shaun,641312,Giants,SF,R,92.6,716,1587,9.796296296296296,0.45116572148708256,FF,4-Seamer,17.9,-15.8,-2.1,-14,0.2,-6.7,-6.5,-97,0.1522248243559719,0.01405152224824356
2019,Bailey, Homer,456701,Athletics,OAK,R,84.1,715,2836,17.506172839506174,0.2521156558533145,FS,Splitter,35.2,-34.3,1,3,7.5,-8.6,-1.1,-13,0.6451612903225806,0.2903225806451613
2019,Gray, Sonny,543243,Reds,CIN,R,81.9,714,2909,17.95679012345679,0.24544517016156756,CUKC,Curveball,53.9,-50.5,3.4,7,15.7,8.6,7.1,83,0.7518248175182481,0.9635036496350365
2019,Soto, Gregory,642397,Tigers,DET,L,95.3,710,1110,6.894409937888199,0.6396396396396397,SIFT,Sinker,17.2,-19.8,-2.6,-13,13.2,-14.3,-1.1,-7,0.2209737827715356,0.299625468164794
2019,Soria, Joakim,465657,Athletics,OAK,R,92.6,710,1116,6.888888888888889,0.6362007168458781,FF,4-Seamer,15,-16.4,1.4,8,5.3,-7.6,-2.3,-30,0.7985948477751756,0.22950819672131148
2019,Fedde, Erick,607200,Nationals,WSH,R,92.3,708,1287,7.944444444444445,0.5501165501165501,SIFT,Sinker,23.2,-22.3,0.9,4,8,-14.3,-6.3,-44,0.6441947565543071,0.003745318352059925
2019,Díaz, Edwin,621242,Mets,NYM,R,97.4,706,1073,6.6234567901234565,0.6579683131407269,FF,4-Seamer,14.3,-14.3,0,0,12.4,-8.4,4,47,0.5339578454332553,0.9063231850117096
2019,Barría, Jaime,642545,Angels,LAA,R,83.9,705,1498,9.246913580246913,0.4706275033377837,SL,Slider,33.9,-38.4,-4.5,-12,3.3,5,-1.7,-34,0.0744047619047619,0.3005952380952381
2019,Bummer, Aaron,607481,White Sox,CWS,L,95.6,703,1039,6.453416149068323,0.6766121270452358,SIFT,Sinker,27.3,-20.8,6.5,31,12.1,-15.1,-3,-20,0.9850187265917603,0.06367041198501873
2019,Osich, Josh,592612,White Sox,CWS,L,89.3,703,1053,6.540372670807454,0.6676163342830009,FC,Cutter,28.7,-26.8,-1.8,-7,2.4,1.9,0.4,21,0.265625,0.5390625
2019,Stratton, Chris,608717,Pirates,PIT,R,92.2,702,1363,8.41358024691358,0.5150403521643434,FF,4-Seamer,16.7,-16.1,-0.6,-4,5.7,-7,-1.3,-19,0.3864168618266979,0.351288056206089
2019,Peña, Félix,570240,Angels,LAA,R,91.5,701,1570,9.691358024691358,0.4464968152866242,SIFT,Sinker,22,-23,-1.1,-5,16.3,-14.6,1.7,12,0.38202247191011235,0.8089887640449438
2019,Suarez, José,660761,Angels,LAA,L,91.7,701,1486,9.17283950617284,0.4717362045760431,FF,4-Seamer,17.4,-17.3,0,0,7.4,-7.7,-0.3,-4,0.5339578454332553,0.4496487119437939
2019,Cashner, Andrew,488768,Red Sox,BOS,R,84.5,700,2511,15.5,0.27877339705296694,CH,Changeup,30,-30.7,-0.7,-2,12.4,-12.5,-0.1,-1,0.4201388888888889,0.4618055555555556
2019,Strasburg, Stephen,544931,Nationals,WSH,R,87.7,699,3384,20.88888888888889,0.20656028368794327,CH,Changeup,32.1,-28.4,3.7,13,15.5,-13.9,1.6,11,0.8611111111111112,0.7534722222222222
2019,Wainwright, Adam,425794,Cardinals,STL,R,90,699,2876,17.753086419753085,0.24304589707927676,SIFT,Sinker,23.9,-23.8,0.2,1,12.9,-14,-1.1,-8,0.550561797752809,0.299625468164794
2019,Skaggs, Tyler,572140,Angels,LAA,L,91.3,698,1386,8.555555555555555,0.5036075036075036,FF,4-Seamer,15.5,-16,0.5,3,1.8,-5.4,-3.6,-66,0.6346604215456675,0.117096018735363
2019,Quintana, José,500779,Cubs,CHC,L,91.3,694,2826,17.444444444444443,0.24557678697806087,SIFT,Sinker,18.8,-22.8,-4,-18,12.2,-14.2,-2,-14,0.10861423220973783,0.14606741573033707
2019,Clarke, Taylor,664199,D-backs,ARI,R,93.7,693,1512,9.333333333333334,0.4583333333333333,FF,4-Seamer,14.3,-15.4,1,7,6.5,-7.1,-0.6,-8,0.7306791569086651,0.40749414519906324
2019,Vargas, Jason,450306,Phillies,PHI,L,84.2,691,2505,15.462962962962964,0.2758483033932136,FF,4-Seamer,23.2,-23,-0.1,-1,11.4,-9.3,2.1,23,0.5128805620608899,0.7259953161592506
2019,Buttrey, Ty,621142,Angels,LAA,R,97.1,690,1225,7.561728395061729,0.563265306122449,FF,4-Seamer,15,-13.6,-1.4,-11,12.6,-7.4,5.1,69,0.2459016393442623,0.9531615925058547
2019,Keller, Brad,641745,Royals,KC,R,92.8,689,2711,16.734567901234566,0.2541497602360753,SIFT,Sinker,22.2,-21.9,0.2,1,10.8,-14.6,-3.8,-26,0.550561797752809,0.0299625468164794
2019,Teheran, Julio,527054,Braves,ATL,R,89.3,688,3036,18.74074074074074,0.22661396574440051,SIFT,Sinker,29.7,-27,2.7,10,14.7,-15.6,-0.8,-5,0.850187265917603,0.33707865168539325
2019,Brebbia, John,605154,Cardinals,STL,R,93.5,687,1217,7.512345679012346,0.5645028759244043,FF,4-Seamer,12.9,-15.5,2.6,17,8.6,-7.4,1.2,17,0.9625292740046838,0.6065573770491803
2019,Pérez, Martín,527048,Twins,MIN,L,93.9,687,2772,17.11111111111111,0.24783549783549783,SIFT,Sinker,21.7,-22.2,-0.5,-2,16.8,-15.2,1.6,11,0.44569288389513106,0.7865168539325843
2019,Greinke, Zack,425844,Astros,HOU,R,87.4,682,3113,19.21604938271605,0.21908127208480566,CH,Changeup,32.4,-29.2,3.2,11,12.5,-13.7,-1.2,-9,0.8368055555555556,0.2847222222222222
2019,Sampson, Adrian,592716,Rangers,TEX,R,83.9,681,2056,12.691358024691358,0.33122568093385213,SL,Slider,41.1,-38.2,2.9,8,3.6,5.6,-2,-36,0.8214285714285714,0.25
2019,Armstrong, Shawn,542888,Orioles,BAL,R,93.4,676,1132,6.987654320987654,0.5971731448763251,FF,4-Seamer,14.3,-15.6,1.4,9,5.6,-7.4,-1.8,-24,0.7985948477751756,0.2903981264637002
2019,Yamamoto, Jordan,657141,Marlins,MIA,R,91.5,674,1377,8.5,0.48946986201888165,FF,4-Seamer,15.4,-16.9,1.5,9,6.9,-7.2,-0.3,-4,0.8173302107728337,0.4496487119437939
2019,Strahm, Matt,621381,Padres,SD,L,91.4,672,1789,11.04320987654321,0.3756288429290106,FF,4-Seamer,20.4,-18.5,-2,-11,14.1,-8.7,5.3,61,0.1686182669789227,0.9578454332552693
2019,Jackson, Luke,592426,Braves,ATL,R,87.7,671,1254,7.7407407407407405,0.5350877192982456,SL,Slider,42.8,-32.7,10.1,31,2.2,3.5,-1.2,-36,0.9970238095238095,0.38392857142857145
2019,Rodríguez, Dereck,605446,Giants,SF,R,90.7,670,1668,10.296296296296296,0.40167865707434053,FF,4-Seamer,17.1,-16.7,-0.4,-2,3.4,-6.5,-3.1,-47,0.4262295081967213,0.17330210772833723
2019,Colomé, Alex,517008,White Sox,CWS,R,90.4,666,975,6.055900621118012,0.683076923076923,FC,Cutter,26.2,-24.9,-1.3,-5,1.2,1.8,-0.6,-34,0.3359375,0.34375
2019,Mikolas, Miles,571945,Cardinals,STL,R,93.4,666,2867,17.69753086419753,0.23229856993372863,SIFT,Sinker,19.4,-21,-1.6,-7,13.8,-14.2,-0.4,-3,0.30711610486891383,0.40823970037453183
2019,Strasburg, Stephen,544931,Nationals,WSH,R,93.7,665,3384,20.88888888888889,0.19651300236406619,SIFT,Sinker,20.2,-20.9,-0.7,-3,15.8,-14.2,1.7,12,0.41198501872659177,0.8089887640449438
2019,Alcantara, Sandy,645261,Marlins,MIA,R,86,664,3091,19.080246913580247,0.2148172112584924,SL,Slider,37,-36.1,0.9,3,4.3,4.5,-0.2,-5,0.6041666666666666,0.49702380952380953
2019,Pagán, Emilio,641941,Rays,TB,R,95.5,661,1075,6.635802469135802,0.6148837209302326,FF,4-Seamer,11.5,-14.6,3.1,21,4.9,-7.7,-2.9,-37,0.9882903981264637,0.19437939110070257
2019,Bieber, Shane,669456,Guardians,CLE,R,82.7,660,3332,20.567901234567902,0.19807923169267708,CUKC,Curveball,50.6,-49.5,1.1,2,4,8.1,-4.1,-51,0.5474452554744526,0.12773722627737227
2019,Gallen, Zac,668678,D-backs,ARI,R,92.9,660,1387,8.561728395061728,0.47584715212689255,FF,4-Seamer,14.5,-15.9,1.5,9,5.4,-7.3,-1.9,-26,0.8173302107728337,0.2810304449648712
2019,Anderson, Nick,623433,Rays,TB,R,96,660,1101,6.796296296296297,0.5994550408719346,FF,4-Seamer,10.3,-13.8,3.5,26,5.8,-7.1,-1.2,-17,0.9953161592505855,0.35362997658079626
2019,Fried, Max,608331,Braves,ATL,L,74.5,660,2670,16.48148148148148,0.24719101123595505,CUKC,Curveball,69.6,-61.9,7.7,12,9.2,10.9,-1.7,-15,0.9708029197080292,0.3102189781021898
2019,Wisler, Matt,605538,Mariners,SEA,R,83.5,659,935,5.771604938271605,0.704812834224599,SL,Slider,37.5,-39.3,-1.8,-4,5.2,5.5,-0.3,-6,0.2767857142857143,0.48214285714285715
